api_uri,congress,dw_nominate,gender,id,name,party,seniority
https://api.propublica.org/congress/v1/members/A000355.json,105,,M,A000355,Spencer Abraham,R,3
https://api.propublica.org/congress/v1/members/A000069.json,105,,M,A000069,Daniel Akaka,D,7
https://api.propublica.org/congress/v1/members/A000109.json,105,,M,A000109,Wayne Allard,R,1
https://api.propublica.org/congress/v1/members/A000356.json,105,,M,A000356,John Ashcroft,R,3
https://api.propublica.org/congress/v1/members/B000243.json,105,,M,B000243,Max Baucus,D,19
https://api.propublica.org/congress/v1/members/B000382.json,105,,M,B000382,Robert Bennett,R,5
https://api.propublica.org/congress/v1/members/B000444.json,105,,M,B000444,Joseph Biden,D,25
https://api.propublica.org/congress/v1/members/B000468.json,105,,M,B000468,Jeff Bingaman,D,15
https://api.propublica.org/congress/v1/members/B000611.json,105,,M,B000611,Christopher Bond,R,11
https://api.propublica.org/congress/v1/members/B000711.json,105,,F,B000711,Barbara Boxer,D,5
https://api.propublica.org/congress/v1/members/B000780.json,105,,M,B000780,John Breaux,D,11
https://api.propublica.org/congress/v1/members/B000953.json,105,,M,B000953,Sam Brownback,R,3
https://api.propublica.org/congress/v1/members/B000993.json,105,,M,B000993,Richard Bryan,D,9
https://api.propublica.org/congress/v1/members/B001057.json,105,,M,B001057,Dale Bumpers,D,23
https://api.propublica.org/congress/v1/members/B001126.json,105,,M,B001126,Conrad Burns,R,9
https://api.propublica.org/congress/v1/members/B001210.json,105,,M,B001210,Robert Byrd,D,39
https://api.propublica.org/congress/v1/members/C000077.json,105,,M,C000077,Ben Campbell,R,5
https://api.propublica.org/congress/v1/members/C000269.json,105,,M,C000269,John Chafee,R,21
https://api.propublica.org/congress/v1/members/C001034.json,105,,M,C001034,Max Cleland,D,1
https://api.propublica.org/congress/v1/members/C000542.json,105,,M,C000542,Daniel Coats,R,9
https://api.propublica.org/congress/v1/members/C000567.json,105,,M,C000567,Thad Cochran,R,19
https://api.propublica.org/congress/v1/members/C001035.json,105,,F,C001035,Susan Collins,R,1
https://api.propublica.org/congress/v1/members/C000705.json,105,,M,C000705,Kent Conrad,D,11
https://api.propublica.org/congress/v1/members/C000813.json,105,,M,C000813,Paul Coverdell,R,5
https://api.propublica.org/congress/v1/members/C000858.json,105,,M,C000858,Larry Craig,R,7
https://api.propublica.org/congress/v1/members/D000018.json,105,,M,D000018,Alfonse D'Amato,R,17
https://api.propublica.org/congress/v1/members/D000064.json,105,,M,D000064,Thomas Daschle,D,11
https://api.propublica.org/congress/v1/members/D000294.json,105,,M,D000294,Michael DeWine,R,3
https://api.propublica.org/congress/v1/members/D000388.json,105,,M,D000388,Christopher Dodd,D,17
https://api.propublica.org/congress/v1/members/D000407.json,105,,M,D000407,Pete Domenici,R,25
https://api.propublica.org/congress/v1/members/D000432.json,105,,M,D000432,Byron Dorgan,D,5
https://api.propublica.org/congress/v1/members/D000563.json,105,,M,D000563,Richard Durbin,D,1
https://api.propublica.org/congress/v1/members/E000285.json,105,,M,E000285,Michael Enzi,R,1
https://api.propublica.org/congress/v1/members/F000437.json,105,,M,F000437,Lauch Faircloth,R,5
https://api.propublica.org/congress/v1/members/F000061.json,105,,M,F000061,Russ Feingold,D,5
https://api.propublica.org/congress/v1/members/F000062.json,105,,F,F000062,Dianne Feinstein,D,5
https://api.propublica.org/congress/v1/members/F000268.json,105,,M,F000268,Wendell Ford,D,23
https://api.propublica.org/congress/v1/members/F000439.json,105,,M,F000439,William Frist,R,3
https://api.propublica.org/congress/v1/members/G000236.json,105,,M,G000236,John Glenn,D,23
https://api.propublica.org/congress/v1/members/G000333.json,105,,M,G000333,Slade Gorton,R,15
https://api.propublica.org/congress/v1/members/G000352.json,105,,M,G000352,Bob Graham,D,11
https://api.propublica.org/congress/v1/members/G000365.json,105,,M,G000365,Phil Gramm,R,13
https://api.propublica.org/congress/v1/members/G000367.json,105,,M,G000367,Rod Grams,R,3
https://api.propublica.org/congress/v1/members/G000386.json,105,,M,G000386,Charles Grassley,R,17
https://api.propublica.org/congress/v1/members/G000445.json,105,,M,G000445,Judd Gregg,R,5
https://api.propublica.org/congress/v1/members/H001028.json,105,,M,H001028,Chuck Hagel,R,1
https://api.propublica.org/congress/v1/members/H000206.json,105,,M,H000206,Tom Harkin,D,13
https://api.propublica.org/congress/v1/members/H000338.json,105,,M,H000338,Orrin Hatch,R,21
https://api.propublica.org/congress/v1/members/H000463.json,105,,M,H000463,Jesse Helms,R,25
https://api.propublica.org/congress/v1/members/H000725.json,105,,M,H000725,Ernest Hollings,D,31
https://api.propublica.org/congress/v1/members/H001015.json,105,,M,H001015,Tim Hutchinson,R,1
https://api.propublica.org/congress/v1/members/H001016.json,105,,F,H001016,Kay Hutchison,R,5
https://api.propublica.org/congress/v1/members/I000024.json,105,,M,I000024,James Inhofe,R,5
https://api.propublica.org/congress/v1/members/I000025.json,105,,M,I000025,Daniel Inouye,D,29
https://api.propublica.org/congress/v1/members/J000072.json,105,,M,J000072,James Jeffords,R,9
https://api.propublica.org/congress/v1/members/J000177.json,105,,M,J000177,Tim Johnson,D,1
https://api.propublica.org/congress/v1/members/K000088.json,105,,M,K000088,Dirk Kempthorne,R,5
https://api.propublica.org/congress/v1/members/K000105.json,105,,M,K000105,Edward Kennedy,D,35
https://api.propublica.org/congress/v1/members/K000146.json,105,,M,K000146,J. Robert Kerrey,D,9
https://api.propublica.org/congress/v1/members/K000148.json,105,,M,K000148,John Kerry,D,13
https://api.propublica.org/congress/v1/members/K000305.json,105,,M,K000305,Herb Kohl,D,9
https://api.propublica.org/congress/v1/members/K000352.json,105,,M,K000352,Jon Kyl,R,3
https://api.propublica.org/congress/v1/members/L000550.json,105,,F,L000550,Mary Landrieu,D,1
https://api.propublica.org/congress/v1/members/L000123.json,105,,M,L000123,Frank Lautenberg,D,15
https://api.propublica.org/congress/v1/members/L000174.json,105,,M,L000174,Patrick Leahy,D,23
https://api.propublica.org/congress/v1/members/L000261.json,105,,M,L000261,Carl Levin,D,19
https://api.propublica.org/congress/v1/members/L000304.json,105,,M,L000304,Joseph Lieberman,D,9
https://api.propublica.org/congress/v1/members/L000447.json,105,,M,L000447,Trent Lott,R,9
https://api.propublica.org/congress/v1/members/L000504.json,105,,M,L000504,Richard Lugar,R,21
https://api.propublica.org/congress/v1/members/M000019.json,105,,M,M000019,Connie Mack,R,9
https://api.propublica.org/congress/v1/members/M000303.json,105,,M,M000303,John McCain,R,11
https://api.propublica.org/congress/v1/members/M000355.json,105,,M,M000355,Mitch McConnell,R,13
https://api.propublica.org/congress/v1/members/M000702.json,105,,F,M000702,Barbara Mikulski,D,11
https://api.propublica.org/congress/v1/members/M001025.json,105,,F,M001025,Carol Moseley-Braun,D,5
https://api.propublica.org/congress/v1/members/M001054.json,105,,M,M001054,Daniel Moynihan,D,21
https://api.propublica.org/congress/v1/members/M001085.json,105,,M,M001085,Frank Murkowski,R,17
https://api.propublica.org/congress/v1/members/M001111.json,105,,F,M001111,Patty Murray,D,5
https://api.propublica.org/congress/v1/members/N000102.json,105,,M,N000102,Don Nickles,R,17
https://api.propublica.org/congress/v1/members/R000122.json,105,,M,R000122,Jack Reed,D,1
https://api.propublica.org/congress/v1/members/R000146.json,105,,M,R000146,Harry Reid,D,11
https://api.propublica.org/congress/v1/members/R000295.json,105,,M,R000295,Charles Robb,D,9
https://api.propublica.org/congress/v1/members/R000307.json,105,,M,R000307,Pat Roberts,R,1
https://api.propublica.org/congress/v1/members/R000361.json,105,,M,R000361,John Rockefeller,D,13
https://api.propublica.org/congress/v1/members/R000460.json,105,,M,R000460,William Roth,R,27
https://api.propublica.org/congress/v1/members/S000059.json,105,,M,S000059,Richard Santorum,R,3
https://api.propublica.org/congress/v1/members/S000064.json,105,,M,S000064,Paul Sarbanes,D,21
https://api.propublica.org/congress/v1/members/S001141.json,105,,M,S001141,Jeff Sessions,R,1
https://api.propublica.org/congress/v1/members/S000320.json,105,,M,S000320,Richard Shelby,R,11
https://api.propublica.org/congress/v1/members/S001142.json,105,,M,S001142,Gordon Smith,R,1
https://api.propublica.org/congress/v1/members/S000606.json,105,,M,S000606,Bob Smith,R,7
https://api.propublica.org/congress/v1/members/S000663.json,105,,F,S000663,Olympia Snowe,R,3
https://api.propublica.org/congress/v1/members/S000709.json,105,,M,S000709,Arlen Specter,R,17
https://api.propublica.org/congress/v1/members/S000888.json,105,,M,S000888,Ted Stevens,R,29
https://api.propublica.org/congress/v1/members/T000162.json,105,,M,T000162,Craig Thomas,R,3
https://api.propublica.org/congress/v1/members/T000457.json,105,,M,T000457,Fred Thompson,R,5
https://api.propublica.org/congress/v1/members/T000254.json,105,,M,T000254,Strom Thurmond,R,42
https://api.propublica.org/congress/v1/members/T000317.json,105,,M,T000317,Robert Torricelli,D,2
https://api.propublica.org/congress/v1/members/W000154.json,105,,M,W000154,John Warner,R,19
https://api.propublica.org/congress/v1/members/W000288.json,105,,M,W000288,Paul Wellstone,D,7
https://api.propublica.org/congress/v1/members/W000779.json,105,,M,W000779,Ron Wyden,D,2
https://api.propublica.org/congress/v1/members/A000355.json,106,,M,A000355,Spencer Abraham,R,5
https://api.propublica.org/congress/v1/members/A000069.json,106,,M,A000069,Daniel Akaka,D,9
https://api.propublica.org/congress/v1/members/A000109.json,106,,M,A000109,Wayne Allard,R,3
https://api.propublica.org/congress/v1/members/A000356.json,106,,M,A000356,John Ashcroft,R,3
https://api.propublica.org/congress/v1/members/B000243.json,106,,M,B000243,Max Baucus,D,21
https://api.propublica.org/congress/v1/members/B001233.json,106,,M,B001233,Evan Bayh,D,1
https://api.propublica.org/congress/v1/members/B000382.json,106,,M,B000382,Robert Bennett,R,7
https://api.propublica.org/congress/v1/members/B000444.json,106,,M,B000444,Joseph Biden,D,27
https://api.propublica.org/congress/v1/members/B000468.json,106,,M,B000468,Jeff Bingaman,D,17
https://api.propublica.org/congress/v1/members/B000611.json,106,,M,B000611,Christopher Bond,R,13
https://api.propublica.org/congress/v1/members/B000711.json,106,,F,B000711,Barbara Boxer,D,7
https://api.propublica.org/congress/v1/members/B000780.json,106,,M,B000780,John Breaux,D,13
https://api.propublica.org/congress/v1/members/B000953.json,106,,M,B000953,Sam Brownback,R,5
https://api.propublica.org/congress/v1/members/B000993.json,106,,M,B000993,Richard Bryan,D,11
https://api.propublica.org/congress/v1/members/B001066.json,106,,M,B001066,Jim Bunning,R,1
https://api.propublica.org/congress/v1/members/B001126.json,106,,M,B001126,Conrad Burns,R,11
https://api.propublica.org/congress/v1/members/B001210.json,106,,M,B001210,Robert Byrd,D,41
https://api.propublica.org/congress/v1/members/C000077.json,106,,M,C000077,Ben Campbell,R,7
https://api.propublica.org/congress/v1/members/C000269.json,106,,M,C000269,John Chafee,R,23
https://api.propublica.org/congress/v1/members/C001040.json,106,,M,C001040,Lincoln Chafee,R,1
https://api.propublica.org/congress/v1/members/C001034.json,106,,M,C001034,Max Cleland,D,3
https://api.propublica.org/congress/v1/members/C000567.json,106,,M,C000567,Thad Cochran,R,21
https://api.propublica.org/congress/v1/members/C001035.json,106,,F,C001035,Susan Collins,R,3
https://api.propublica.org/congress/v1/members/C000705.json,106,,M,C000705,Kent Conrad,D,13
https://api.propublica.org/congress/v1/members/C000813.json,106,,M,C000813,Paul Coverdell,R,7
https://api.propublica.org/congress/v1/members/C000858.json,106,,M,C000858,Larry Craig,R,9
https://api.propublica.org/congress/v1/members/C000880.json,106,,M,C000880,Michael Crapo,R,1
https://api.propublica.org/congress/v1/members/D000064.json,106,,M,D000064,Thomas Daschle,D,13
https://api.propublica.org/congress/v1/members/D000294.json,106,,M,D000294,Michael DeWine,R,5
https://api.propublica.org/congress/v1/members/D000388.json,106,,M,D000388,Christopher Dodd,D,19
https://api.propublica.org/congress/v1/members/D000407.json,106,,M,D000407,Pete Domenici,R,27
https://api.propublica.org/congress/v1/members/D000432.json,106,,M,D000432,Byron Dorgan,D,7
https://api.propublica.org/congress/v1/members/D000563.json,106,,M,D000563,Richard Durbin,D,3
https://api.propublica.org/congress/v1/members/E000286.json,106,,M,E000286,John Edwards,D,1
https://api.propublica.org/congress/v1/members/E000285.json,106,,M,E000285,Michael Enzi,R,3
https://api.propublica.org/congress/v1/members/F000061.json,106,,M,F000061,Russ Feingold,D,7
https://api.propublica.org/congress/v1/members/F000062.json,106,,F,F000062,Dianne Feinstein,D,7
https://api.propublica.org/congress/v1/members/F000442.json,106,,M,F000442,Peter Fitzgerald,R,1
https://api.propublica.org/congress/v1/members/F000439.json,106,,M,F000439,William Frist,R,5
https://api.propublica.org/congress/v1/members/G000333.json,106,,M,G000333,Slade Gorton,R,17
https://api.propublica.org/congress/v1/members/G000352.json,106,,M,G000352,Bob Graham,D,13
https://api.propublica.org/congress/v1/members/G000365.json,106,,M,G000365,Phil Gramm,R,15
https://api.propublica.org/congress/v1/members/G000367.json,106,,M,G000367,Rod Grams,R,5
https://api.propublica.org/congress/v1/members/G000386.json,106,,M,G000386,Charles Grassley,R,19
https://api.propublica.org/congress/v1/members/G000445.json,106,,M,G000445,Judd Gregg,R,7
https://api.propublica.org/congress/v1/members/H001028.json,106,,M,H001028,Chuck Hagel,R,3
https://api.propublica.org/congress/v1/members/H000206.json,106,,M,H000206,Tom Harkin,D,15
https://api.propublica.org/congress/v1/members/H000338.json,106,,M,H000338,Orrin Hatch,R,23
https://api.propublica.org/congress/v1/members/H000463.json,106,,M,H000463,Jesse Helms,R,27
https://api.propublica.org/congress/v1/members/H000725.json,106,,M,H000725,Ernest Hollings,D,33
https://api.propublica.org/congress/v1/members/H001015.json,106,,M,H001015,Tim Hutchinson,R,3
https://api.propublica.org/congress/v1/members/H001016.json,106,,F,H001016,Kay Hutchison,R,7
https://api.propublica.org/congress/v1/members/I000024.json,106,,M,I000024,James Inhofe,R,7
https://api.propublica.org/congress/v1/members/I000025.json,106,,M,I000025,Daniel Inouye,D,31
https://api.propublica.org/congress/v1/members/J000072.json,106,,M,J000072,James Jeffords,R,11
https://api.propublica.org/congress/v1/members/J000177.json,106,,M,J000177,Tim Johnson,D,3
https://api.propublica.org/congress/v1/members/K000105.json,106,,M,K000105,Edward Kennedy,D,37
https://api.propublica.org/congress/v1/members/K000146.json,106,,M,K000146,J. Robert Kerrey,D,11
https://api.propublica.org/congress/v1/members/K000148.json,106,,M,K000148,John Kerry,D,15
https://api.propublica.org/congress/v1/members/K000305.json,106,,M,K000305,Herb Kohl,D,11
https://api.propublica.org/congress/v1/members/K000352.json,106,,M,K000352,Jon Kyl,R,5
https://api.propublica.org/congress/v1/members/L000550.json,106,,F,L000550,Mary Landrieu,D,3
https://api.propublica.org/congress/v1/members/L000123.json,106,,M,L000123,Frank Lautenberg,D,17
https://api.propublica.org/congress/v1/members/L000174.json,106,,M,L000174,Patrick Leahy,D,25
https://api.propublica.org/congress/v1/members/L000261.json,106,,M,L000261,Carl Levin,D,21
https://api.propublica.org/congress/v1/members/L000304.json,106,,M,L000304,Joseph Lieberman,D,11
https://api.propublica.org/congress/v1/members/L000035.json,106,,F,L000035,Blanche Lincoln,D,1
https://api.propublica.org/congress/v1/members/L000447.json,106,,M,L000447,Trent Lott,R,11
https://api.propublica.org/congress/v1/members/L000504.json,106,,M,L000504,Richard Lugar,R,23
https://api.propublica.org/congress/v1/members/M000019.json,106,,M,M000019,Connie Mack,R,11
https://api.propublica.org/congress/v1/members/M000303.json,106,,M,M000303,John McCain,R,13
https://api.propublica.org/congress/v1/members/M000355.json,106,,M,M000355,Mitch McConnell,R,15
https://api.propublica.org/congress/v1/members/M000702.json,106,,F,M000702,Barbara Mikulski,D,13
https://api.propublica.org/congress/v1/members/M001141.json,106,,M,M001141,Zell Miller,D,1
https://api.propublica.org/congress/v1/members/M001054.json,106,,M,M001054,Daniel Moynihan,D,23
https://api.propublica.org/congress/v1/members/M001085.json,106,,M,M001085,Frank Murkowski,R,19
https://api.propublica.org/congress/v1/members/M001111.json,106,,F,M001111,Patty Murray,D,7
https://api.propublica.org/congress/v1/members/N000102.json,106,,M,N000102,Don Nickles,R,19
https://api.propublica.org/congress/v1/members/R000122.json,106,,M,R000122,Jack Reed,D,3
https://api.propublica.org/congress/v1/members/R000146.json,106,,M,R000146,Harry Reid,D,13
https://api.propublica.org/congress/v1/members/R000295.json,106,,M,R000295,Charles Robb,D,11
https://api.propublica.org/congress/v1/members/R000307.json,106,,M,R000307,Pat Roberts,R,3
https://api.propublica.org/congress/v1/members/R000361.json,106,,M,R000361,John Rockefeller,D,15
https://api.propublica.org/congress/v1/members/R000460.json,106,,M,R000460,William Roth,R,29
https://api.propublica.org/congress/v1/members/S000059.json,106,,M,S000059,Richard Santorum,R,5
https://api.propublica.org/congress/v1/members/S000064.json,106,,M,S000064,Paul Sarbanes,D,23
https://api.propublica.org/congress/v1/members/S000148.json,106,,M,S000148,Charles Schumer,D,1
https://api.propublica.org/congress/v1/members/S001141.json,106,,M,S001141,Jeff Sessions,R,3
https://api.propublica.org/congress/v1/members/S000320.json,106,,M,S000320,Richard Shelby,R,13
https://api.propublica.org/congress/v1/members/S001142.json,106,,M,S001142,Gordon Smith,R,3
https://api.propublica.org/congress/v1/members/S000606.json,106,,M,S000606,Bob Smith,R,9
https://api.propublica.org/congress/v1/members/S000663.json,106,,F,S000663,Olympia Snowe,R,5
https://api.propublica.org/congress/v1/members/S000709.json,106,,M,S000709,Arlen Specter,R,19
https://api.propublica.org/congress/v1/members/S000888.json,106,,M,S000888,Ted Stevens,R,31
https://api.propublica.org/congress/v1/members/T000162.json,106,,M,T000162,Craig Thomas,R,5
https://api.propublica.org/congress/v1/members/T000457.json,106,,M,T000457,Fred Thompson,R,7
https://api.propublica.org/congress/v1/members/T000254.json,106,,M,T000254,Strom Thurmond,R,44
https://api.propublica.org/congress/v1/members/T000317.json,106,,M,T000317,Robert Torricelli,D,4
https://api.propublica.org/congress/v1/members/V000126.json,106,,M,V000126,George Voinovich,R,1
https://api.propublica.org/congress/v1/members/W000154.json,106,,M,W000154,John Warner,R,21
https://api.propublica.org/congress/v1/members/W000288.json,106,,M,W000288,Paul Wellstone,D,9
https://api.propublica.org/congress/v1/members/W000779.json,106,,M,W000779,Ron Wyden,D,4
https://api.propublica.org/congress/v1/members/A000069.json,107,,M,A000069,Daniel Akaka,D,11
https://api.propublica.org/congress/v1/members/A000109.json,107,,M,A000109,Wayne Allard,R,5
https://api.propublica.org/congress/v1/members/A000121.json,107,,M,A000121,George Allen,R,1
https://api.propublica.org/congress/v1/members/B001237.json,107,,M,B001237,Dean Barkley,I,1
https://api.propublica.org/congress/v1/members/B000243.json,107,,M,B000243,Max Baucus,D,23
https://api.propublica.org/congress/v1/members/B001233.json,107,,M,B001233,Evan Bayh,D,3
https://api.propublica.org/congress/v1/members/B000382.json,107,,M,B000382,Robert Bennett,R,9
https://api.propublica.org/congress/v1/members/B000444.json,107,,M,B000444,Joseph Biden,D,29
https://api.propublica.org/congress/v1/members/B000468.json,107,,M,B000468,Jeff Bingaman,D,19
https://api.propublica.org/congress/v1/members/B000611.json,107,,M,B000611,Christopher Bond,R,15
https://api.propublica.org/congress/v1/members/B000711.json,107,,F,B000711,Barbara Boxer,D,9
https://api.propublica.org/congress/v1/members/B000780.json,107,,M,B000780,John Breaux,D,15
https://api.propublica.org/congress/v1/members/B000953.json,107,,M,B000953,Sam Brownback,R,7
https://api.propublica.org/congress/v1/members/B001066.json,107,,M,B001066,Jim Bunning,R,3
https://api.propublica.org/congress/v1/members/B001126.json,107,,M,B001126,Conrad Burns,R,13
https://api.propublica.org/congress/v1/members/B001210.json,107,,M,B001210,Robert Byrd,D,43
https://api.propublica.org/congress/v1/members/C000077.json,107,,M,C000077,Ben Campbell,R,9
https://api.propublica.org/congress/v1/members/C000127.json,107,,F,C000127,Maria Cantwell,D,1
https://api.propublica.org/congress/v1/members/C001043.json,107,,F,C001043,Jean Carnahan,D,1
https://api.propublica.org/congress/v1/members/C000174.json,107,,M,C000174,Thomas Carper,D,1
https://api.propublica.org/congress/v1/members/C001040.json,107,,M,C001040,Lincoln Chafee,R,3
https://api.propublica.org/congress/v1/members/C001034.json,107,,M,C001034,Max Cleland,D,5
https://api.propublica.org/congress/v1/members/C001041.json,107,,F,C001041,Hillary Clinton,D,1
https://api.propublica.org/congress/v1/members/C000567.json,107,,M,C000567,Thad Cochran,R,23
https://api.propublica.org/congress/v1/members/C001035.json,107,,F,C001035,Susan Collins,R,5
https://api.propublica.org/congress/v1/members/C000705.json,107,,M,C000705,Kent Conrad,D,15
https://api.propublica.org/congress/v1/members/C001056.json,107,,M,C001056,John Cornyn,R,1
https://api.propublica.org/congress/v1/members/C001042.json,107,,M,C001042,Jon Corzine,D,1
https://api.propublica.org/congress/v1/members/C000858.json,107,,M,C000858,Larry Craig,R,11
https://api.propublica.org/congress/v1/members/C000880.json,107,,M,C000880,Michael Crapo,R,3
https://api.propublica.org/congress/v1/members/D000064.json,107,,M,D000064,Thomas Daschle,D,15
https://api.propublica.org/congress/v1/members/D000596.json,107,,M,D000596,Mark Dayton,D,1
https://api.propublica.org/congress/v1/members/D000294.json,107,,M,D000294,Michael DeWine,R,7
https://api.propublica.org/congress/v1/members/D000388.json,107,,M,D000388,Christopher Dodd,D,21
https://api.propublica.org/congress/v1/members/D000407.json,107,,M,D000407,Pete Domenici,R,29
https://api.propublica.org/congress/v1/members/D000432.json,107,,M,D000432,Byron Dorgan,D,9
https://api.propublica.org/congress/v1/members/D000563.json,107,,M,D000563,Richard Durbin,D,5
https://api.propublica.org/congress/v1/members/E000286.json,107,,M,E000286,John Edwards,D,3
https://api.propublica.org/congress/v1/members/E000194.json,107,,M,E000194,John Ensign,R,1
https://api.propublica.org/congress/v1/members/E000285.json,107,,M,E000285,Michael Enzi,R,5
https://api.propublica.org/congress/v1/members/F000061.json,107,,M,F000061,Russ Feingold,D,9
https://api.propublica.org/congress/v1/members/F000062.json,107,,F,F000062,Dianne Feinstein,D,9
https://api.propublica.org/congress/v1/members/F000442.json,107,,M,F000442,Peter Fitzgerald,R,3
https://api.propublica.org/congress/v1/members/F000439.json,107,,M,F000439,William Frist,R,7
https://api.propublica.org/congress/v1/members/G000352.json,107,,M,G000352,Bob Graham,D,15
https://api.propublica.org/congress/v1/members/G000365.json,107,,M,G000365,Phil Gramm,R,17
https://api.propublica.org/congress/v1/members/G000386.json,107,,M,G000386,Charles Grassley,R,21
https://api.propublica.org/congress/v1/members/G000445.json,107,,M,G000445,Judd Gregg,R,9
https://api.propublica.org/congress/v1/members/H001028.json,107,,M,H001028,Chuck Hagel,R,5
https://api.propublica.org/congress/v1/members/H000206.json,107,,M,H000206,Tom Harkin,D,17
https://api.propublica.org/congress/v1/members/H000338.json,107,,M,H000338,Orrin Hatch,R,25
https://api.propublica.org/congress/v1/members/H000463.json,107,,M,H000463,Jesse Helms,R,29
https://api.propublica.org/congress/v1/members/H000725.json,107,,M,H000725,Ernest Hollings,D,35
https://api.propublica.org/congress/v1/members/H001015.json,107,,M,H001015,Tim Hutchinson,R,5
https://api.propublica.org/congress/v1/members/H001016.json,107,,F,H001016,Kay Hutchison,R,9
https://api.propublica.org/congress/v1/members/I000024.json,107,,M,I000024,James Inhofe,R,9
https://api.propublica.org/congress/v1/members/I000025.json,107,,M,I000025,Daniel Inouye,D,33
https://api.propublica.org/congress/v1/members/J000072.json,107,,M,J000072,James Jeffords,R,13
https://api.propublica.org/congress/v1/members/J000072.json,107,,M,J000072,James Jeffords,I,13
https://api.propublica.org/congress/v1/members/J000177.json,107,,M,J000177,Tim Johnson,D,5
https://api.propublica.org/congress/v1/members/K000105.json,107,,M,K000105,Edward Kennedy,D,39
https://api.propublica.org/congress/v1/members/K000148.json,107,,M,K000148,John Kerry,D,17
https://api.propublica.org/congress/v1/members/K000305.json,107,,M,K000305,Herb Kohl,D,13
https://api.propublica.org/congress/v1/members/K000352.json,107,,M,K000352,Jon Kyl,R,7
https://api.propublica.org/congress/v1/members/L000550.json,107,,F,L000550,Mary Landrieu,D,5
https://api.propublica.org/congress/v1/members/L000174.json,107,,M,L000174,Patrick Leahy,D,27
https://api.propublica.org/congress/v1/members/L000261.json,107,,M,L000261,Carl Levin,D,23
https://api.propublica.org/congress/v1/members/L000304.json,107,,M,L000304,Joseph Lieberman,D,13
https://api.propublica.org/congress/v1/members/L000035.json,107,,F,L000035,Blanche Lincoln,D,3
https://api.propublica.org/congress/v1/members/L000447.json,107,,M,L000447,Trent Lott,R,13
https://api.propublica.org/congress/v1/members/L000504.json,107,,M,L000504,Richard Lugar,R,25
https://api.propublica.org/congress/v1/members/M000303.json,107,,M,M000303,John McCain,R,15
https://api.propublica.org/congress/v1/members/M000355.json,107,,M,M000355,Mitch McConnell,R,17
https://api.propublica.org/congress/v1/members/M000702.json,107,,F,M000702,Barbara Mikulski,D,15
https://api.propublica.org/congress/v1/members/M001141.json,107,,M,M001141,Zell Miller,D,3
https://api.propublica.org/congress/v1/members/M001085.json,107,,M,M001085,Frank Murkowski,R,21
https://api.propublica.org/congress/v1/members/M001153.json,107,,F,M001153,Lisa Murkowski,R,1
https://api.propublica.org/congress/v1/members/M001111.json,107,,F,M001111,Patty Murray,D,9
https://api.propublica.org/congress/v1/members/N000032.json,107,,M,N000032,Bill Nelson,D,1
https://api.propublica.org/congress/v1/members/N000180.json,107,,M,N000180,Ben Nelson,D,1
https://api.propublica.org/congress/v1/members/N000102.json,107,,M,N000102,Don Nickles,R,21
https://api.propublica.org/congress/v1/members/R000122.json,107,,M,R000122,Jack Reed,D,5
https://api.propublica.org/congress/v1/members/R000146.json,107,,M,R000146,Harry Reid,D,15
https://api.propublica.org/congress/v1/members/R000307.json,107,,M,R000307,Pat Roberts,R,5
https://api.propublica.org/congress/v1/members/R000361.json,107,,M,R000361,John Rockefeller,D,17
https://api.propublica.org/congress/v1/members/S000059.json,107,,M,S000059,Richard Santorum,R,7
https://api.propublica.org/congress/v1/members/S000064.json,107,,M,S000064,Paul Sarbanes,D,25
https://api.propublica.org/congress/v1/members/S000148.json,107,,M,S000148,Charles Schumer,D,3
https://api.propublica.org/congress/v1/members/S001141.json,107,,M,S001141,Jeff Sessions,R,5
https://api.propublica.org/congress/v1/members/S000320.json,107,,M,S000320,Richard Shelby,R,15
https://api.propublica.org/congress/v1/members/S001142.json,107,,M,S001142,Gordon Smith,R,5
https://api.propublica.org/congress/v1/members/S000606.json,107,,M,S000606,Bob Smith,R,11
https://api.propublica.org/congress/v1/members/S000663.json,107,,F,S000663,Olympia Snowe,R,7
https://api.propublica.org/congress/v1/members/S000709.json,107,,M,S000709,Arlen Specter,R,21
https://api.propublica.org/congress/v1/members/S000770.json,107,,F,S000770,Debbie Stabenow,D,1
https://api.propublica.org/congress/v1/members/S000888.json,107,,M,S000888,Ted Stevens,R,33
https://api.propublica.org/congress/v1/members/T000024.json,107,,M,T000024,James Talent,R,1
https://api.propublica.org/congress/v1/members/T000162.json,107,,M,T000162,Craig Thomas,R,7
https://api.propublica.org/congress/v1/members/T000457.json,107,,M,T000457,Fred Thompson,R,9
https://api.propublica.org/congress/v1/members/T000254.json,107,,M,T000254,Strom Thurmond,R,46
https://api.propublica.org/congress/v1/members/T000317.json,107,,M,T000317,Robert Torricelli,D,6
https://api.propublica.org/congress/v1/members/V000126.json,107,,M,V000126,George Voinovich,R,3
https://api.propublica.org/congress/v1/members/W000154.json,107,,M,W000154,John Warner,R,23
https://api.propublica.org/congress/v1/members/W000288.json,107,,M,W000288,Paul Wellstone,D,11
https://api.propublica.org/congress/v1/members/W000779.json,107,,M,W000779,Ron Wyden,D,6
https://api.propublica.org/congress/v1/members/A000069.json,108,,M,A000069,Daniel Akaka,D,13
https://api.propublica.org/congress/v1/members/A000360.json,108,,M,A000360,Lamar Alexander,R,1
