congress,date,democrats_no,democrats_yes,independent_no,independent_yes,month,republican_no,republican_yes,result,total_no,total_not_voting,total_yes,vote_type,vote_uri,year
110,2007-12-13,12,33,0,2,12,35,13,Rejected,47,5,48,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/426.json,2007
110,2007-12-13,1,48,0,2,12,39,9,Rejected,40,1,59,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/425.json,2007
110,2007-12-13,11,38,1,1,12,31,17,Rejected,43,1,56,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/424.json,2007
110,2007-12-12,39,5,2,0,12,17,30,Rejected,58,7,35,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/423.json,2007
110,2007-12-12,44,0,2,0,12,7,41,Rejected,53,6,41,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/422.json,2007
110,2007-12-12,44,0,2,0,12,33,14,Rejected,79,7,14,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/421.json,2007
110,2007-12-12,44,0,2,0,12,29,19,Rejected,75,6,19,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/420.json,2007
110,2007-12-12,44,1,2,0,12,10,38,Rejected,56,5,39,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/419.json,2007
110,2007-12-12,44,1,2,0,12,12,36,Rejected,58,5,37,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/418.json,2007
110,2007-12-11,28,17,1,1,12,29,19,Rejected,58,5,37,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/417.json,2007
110,2007-12-07,3,46,0,2,12,39,5,Rejected,42,5,53,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/416.json,2007
110,2007-12-06,5,40,0,2,12,0,46,Passed,5,7,88,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/415.json,2007
110,2007-12-06,1,44,0,2,12,47,0,Rejected,48,6,46,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/414.json,2007
110,2007-12-04,16,29,1,1,12,1,47,Passed,18,5,77,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/1/votes/413.json,2007
110,2008-01-28,0,47,0,1,1,45,0,Rejected,45,7,48,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/4.json,2008
110,2008-01-28,43,4,1,0,1,1,44,Rejected,45,7,48,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/3.json,2008
110,2008-01-24,35,12,1,1,1,0,47,Agreed to,36,4,60,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/2.json,2008
110,2008-01-22,2,44,1,1,1,0,46,Passed,3,6,91,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/1.json,2008
110,2008-02-28,1,45,0,2,2,45,1,Rejected,46,6,48,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/35.json,2008
110,2008-02-27,0,45,0,2,2,3,42,Agreed to,3,8,89,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/34.json,2008
110,2008-02-26,20,26,1,1,2,3,43,Agreed to,24,6,70,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/33.json,2008
110,2008-02-26,0,46,0,1,2,10,36,Passed,10,7,83,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/32.json,2008
110,2008-02-26,20,26,2,0,2,16,30,Agreed to,38,6,56,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/31.json,2008
110,2008-02-26,37,9,2,0,2,3,43,Agreed to,42,6,52,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/30.json,2008
110,2008-02-25,11,32,0,2,2,0,44,Agreed to,11,11,78,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/29.json,2008
110,2008-02-25,0,42,0,2,2,2,41,Agreed to,2,13,85,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/28.json,2008
110,2008-02-14,0,45,0,2,2,0,47,Agreed to,0,6,94,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/27.json,2008
110,2008-02-14,45,0,2,0,2,26,21,Rejected,73,6,21,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/26.json,2008
110,2008-02-14,46,0,2,0,2,19,28,Rejected,67,5,28,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/25.json,2008
110,2008-02-14,0,46,0,2,2,0,47,Agreed to,0,5,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/24.json,2008
110,2008-02-13,0,46,0,2,2,0,47,Agreed to,0,5,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/23.json,2008
110,2008-02-13,1,45,1,1,2,43,5,Agreed to,45,4,51,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/22.json,2008
110,2008-02-13,0,46,0,2,2,4,44,Agreed to,4,4,92,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/21.json,2008
110,2008-02-12,28,19,1,1,2,0,48,Passed,29,3,68,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/20.json,2008
110,2008-02-12,28,20,1,1,2,0,48,Agreed to,29,2,69,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/19.json,2008
110,2008-02-12,9,39,1,1,2,47,1,Rejected,57,2,41,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/18.json,2008
110,2008-02-12,20,28,1,1,2,47,1,Rejected,68,2,30,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/17.json,2008
110,2008-02-12,12,36,1,1,2,47,0,Rejected,60,3,37,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/16.json,2008
110,2008-02-12,18,30,1,1,2,48,0,Rejected,67,2,31,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/15.json,2008
110,2008-02-12,14,34,1,1,2,48,0,Rejected,63,2,35,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/14.json,2008
110,2008-02-12,1,47,1,1,2,39,9,Rejected,41,2,57,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/13.json,2008
110,2008-02-07,8,37,1,1,2,48,0,Rejected,57,5,38,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/12.json,2008
110,2008-02-07,7,39,1,1,2,48,0,Rejected,56,4,40,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/11.json,2008
110,2008-02-07,0,46,0,2,2,16,33,Passed,16,3,81,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/10.json,2008
110,2008-02-07,0,46,0,2,2,6,43,Agreed to,6,3,91,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/9.json,2008
110,2008-02-06,1,48,0,2,2,40,8,Rejected,41,1,58,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/8.json,2008
110,2008-02-06,0,48,0,1,2,46,0,Rejected,46,5,49,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/7.json,2008
110,2008-02-05,0,41,0,1,2,12,31,Agreed to,12,15,73,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/6.json,2008
110,2008-02-04,0,42,0,1,2,4,37,Agreed to,4,16,80,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/5.json,2008
110,2008-03-14,1,47,0,2,3,43,2,Agreed to,44,4,51,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/85.json,2008
110,2008-03-14,3,45,0,2,3,20,26,Agreed to,23,4,73,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/84.json,2008
110,2008-03-14,1,47,0,2,3,22,24,Agreed to,23,4,73,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/83.json,2008
110,2008-03-14,48,0,2,0,3,1,45,Rejected,51,4,45,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/82.json,2008
110,2008-03-14,46,2,2,0,3,4,44,Rejected,52,2,46,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/81.json,2008
110,2008-03-14,0,47,0,2,3,27,21,Agreed to,27,3,70,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/80.json,2008
110,2008-03-13,46,2,2,0,3,9,39,Rejected,57,2,41,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/79.json,2008
110,2008-03-13,47,1,2,0,3,2,46,Rejected,51,2,47,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/78.json,2008
110,2008-03-13,47,1,2,0,3,1,47,Rejected,50,2,48,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/77.json,2008
110,2008-03-13,30,19,1,1,3,46,3,Rejected,77,0,23,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/76.json,2008
110,2008-03-13,44,5,1,1,3,26,23,Rejected,71,0,29,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/75.json,2008
110,2008-03-13,47,1,2,0,3,1,48,Rejected,50,1,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/74.json,2008
110,2008-03-13,48,0,2,0,3,21,27,Rejected,71,2,27,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/73.json,2008
110,2008-03-13,46,2,2,0,3,11,37,Rejected,59,2,39,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/72.json,2008
110,2008-03-13,43,5,2,0,3,4,44,Rejected,49,2,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/71.json,2008
110,2008-03-13,0,45,0,2,3,5,43,Agreed to,5,5,90,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/70.json,2008
110,2008-03-13,1,47,0,2,3,39,9,Agreed to,40,2,58,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/69.json,2008
110,2008-03-13,0,47,0,2,3,7,40,Agreed to,7,4,89,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/68.json,2008
110,2008-03-13,37,11,2,0,3,9,38,Agreed to,48,3,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/67.json,2008
110,2008-03-13,48,0,2,0,3,18,29,Rejected,68,3,29,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/66.json,2008
110,2008-03-13,47,1,2,0,3,8,40,Rejected,57,2,41,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/65.json,2008
110,2008-03-13,8,40,0,2,3,47,1,Rejected,55,2,43,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/64.json,2008
110,2008-03-13,46,2,2,0,3,8,40,Rejected,56,2,42,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/63.json,2008
110,2008-03-13,47,0,2,0,3,48,0,Rejected,97,3,0,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/62.json,2008
110,2008-03-13,38,10,2,0,3,0,48,Rejected,40,2,58,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/61.json,2008
110,2008-03-13,35,13,2,0,3,0,48,Agreed to,37,2,61,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/60.json,2008
110,2008-03-13,2,46,0,2,3,43,5,Agreed to,45,2,53,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/59.json,2008
110,2008-03-13,41,7,2,0,3,1,47,Agreed to,44,2,54,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/58.json,2008
110,2008-03-13,0,47,0,2,3,2,46,Agreed to,2,3,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/57.json,2008
110,2008-03-13,44,4,2,0,3,5,43,Rejected,51,2,47,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/56.json,2008
110,2008-03-13,1,48,0,2,3,42,6,Agreed to,43,1,56,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/55.json,2008
110,2008-03-13,1,47,0,2,3,29,20,Agreed to,30,1,69,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/54.json,2008
110,2008-03-13,1,48,0,2,3,3,45,Agreed to,4,1,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/53.json,2008
110,2008-03-13,49,0,2,0,3,2,47,Rejected,53,0,47,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/52.json,2008
110,2008-03-13,0,48,0,2,3,46,3,Agreed to,46,1,53,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/51.json,2008
110,2008-03-13,47,2,2,0,3,1,48,Rejected,50,0,50,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/50.json,2008
110,2008-03-13,15,34,1,1,3,46,3,Rejected,62,0,38,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/49.json,2008
110,2008-03-13,48,1,2,0,3,1,48,Rejected,51,0,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/48.json,2008
110,2008-03-13,48,1,2,0,3,0,49,Agreed to,50,0,50,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/47.json,2008
110,2008-03-13,2,47,0,2,3,49,0,Rejected,51,0,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/46.json,2008
110,2008-03-13,47,2,2,0,3,1,47,Rejected,50,1,49,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/45.json,2008
110,2008-03-13,0,48,0,2,3,46,3,Agreed to,46,1,53,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/44.json,2008
110,2008-03-13,48,0,2,0,3,2,47,Rejected,52,1,47,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/43.json,2008
110,2008-03-13,1,48,0,2,3,0,49,Agreed to,1,0,99,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/42.json,2008
110,2008-03-06,0,44,0,2,3,13,33,Passed,13,8,79,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/41.json,2008
110,2008-03-06,0,46,0,2,3,39,8,Agreed to,39,5,56,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/40.json,2008
110,2008-03-05,0,46,0,2,3,45,3,Agreed to,45,4,51,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/39.json,2008
110,2008-03-05,0,46,0,2,3,0,48,Agreed to,0,4,96,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/38.json,2008
110,2008-03-04,0,46,0,2,3,39,9,Agreed to,39,4,57,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/37.json,2008
110,2008-03-03,0,43,0,2,3,1,41,Agreed to,1,13,86,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/36.json,2008
110,2008-04-28,0,42,0,2,4,0,44,Agreed to,0,12,88,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/114.json,2008
110,2008-04-24,0,47,0,2,4,0,46,Passed,0,5,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/113.json,2008
110,2008-04-24,0,48,0,2,4,1,46,Passed,1,3,96,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/112.json,2008
110,2008-04-24,47,1,2,0,4,7,40,Rejected,56,3,41,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/111.json,2008
110,2008-04-23,1,48,0,2,4,41,6,Rejected,42,2,56,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/110.json,2008
110,2008-04-22,0,46,0,2,4,0,46,Agreed to,0,6,94,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/109.json,2008
110,2008-04-17,0,44,0,1,4,2,43,Passed,2,10,88,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/108.json,2008
110,2008-04-17,0,45,0,2,4,2,43,Agreed to,2,8,90,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/107.json,2008
110,2008-04-17,39,6,2,0,4,2,43,Rejected,43,8,49,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/106.json,2008
110,2008-04-17,3,42,0,2,4,25,20,Agreed to,28,8,64,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/105.json,2008
110,2008-04-16,3,44,0,2,4,15,32,Agreed to,18,4,78,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/104.json,2008
110,2008-04-14,0,44,0,2,4,1,47,Agreed to,1,6,93,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/103.json,2008
110,2008-04-10,0,44,0,1,4,0,43,Confirmed,0,12,88,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/102.json,2008
110,2008-04-10,0,47,0,2,4,4,42,Passed,4,5,91,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/101.json,2008
110,2008-04-10,46,1,2,0,4,25,21,Rejected,73,5,22,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/100.json,2008
110,2008-04-10,47,0,2,0,4,18,27,Rejected,67,6,27,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/99.json,2008
110,2008-04-10,46,0,2,0,4,28,19,Rejected,76,5,19,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/98.json,2008
110,2008-04-10,42,2,2,0,4,19,28,Rejected,63,7,30,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/97.json,2008
110,2008-04-10,0,47,0,2,4,12,35,Passed,12,4,84,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/96.json,2008
110,2008-04-10,3,44,0,2,4,5,42,Agreed to,8,4,88,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/95.json,2008
110,2008-04-10,44,1,2,0,4,33,14,Rejected,79,6,15,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/94.json,2008
110,2008-04-08,0,49,0,2,4,6,41,Agreed to,6,2,92,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/93.json,2008
110,2008-04-04,0,38,0,1,4,5,35,Agreed to,5,21,74,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/92.json,2008
110,2008-04-04,0,38,0,1,4,2,37,Agreed to,2,22,76,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/91.json,2008
110,2008-04-03,37,1,2,0,4,5,40,Rejected,44,15,41,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/90.json,2008
110,2008-04-03,1,36,1,1,4,38,7,Rejected,40,16,44,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/89.json,2008
110,2008-04-03,35,10,1,1,4,0,47,Agreed to,36,6,58,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/88.json,2008
110,2008-04-03,0,46,0,2,4,0,47,Agreed to,0,5,95,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/87.json,2008
110,2008-04-01,0,45,0,2,4,1,47,Agreed to,1,5,94,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/86.json,2008
110,2008-05-22,2,45,0,2,5,11,35,Veto Overridden,13,4,82,2/3,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/140.json,2008
110,2008-05-22,24,23,1,1,5,1,46,Agreed to,26,4,70,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/139.json,2008
110,2008-05-22,20,28,2,0,5,41,6,Rejected,63,3,34,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/138.json,2008
110,2008-05-22,0,48,0,2,5,22,25,Agreed to,22,3,75,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/137.json,2008
110,2008-05-20,0,46,0,2,5,0,48,Confirmed,0,4,96,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/136.json,2008
110,2008-05-15,43,4,2,0,5,3,43,Rejected,48,5,47,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/135.json,2008
110,2008-05-15,44,3,2,0,5,5,41,Rejected,51,5,44,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/134.json,2008
110,2008-05-15,46,1,2,0,5,13,33,Rejected,61,5,34,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/133.json,2008
110,2008-05-15,2,45,0,2,5,38,8,Agreed to,40,5,55,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/132.json,2008
110,2008-05-15,47,0,2,0,5,2,44,Rejected,51,5,44,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/131.json,2008
110,2008-05-15,2,44,0,2,5,13,35,Agreed to,15,4,81,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/130.json,2008
110,2008-05-15,4,43,0,2,5,30,17,Agreed to,34,4,62,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/129.json,2008
110,2008-05-15,1,45,0,2,5,20,27,Agreed to,21,5,74,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/128.json,2008
110,2008-05-14,0,47,0,2,5,42,6,Agreed to,42,3,55,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/127.json,2008
110,2008-05-13,0,49,0,2,5,29,18,Agreed to,29,2,69,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/126.json,2008
110,2008-05-13,4,45,0,2,5,2,45,Passed,6,2,92,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/125.json,2008
110,2008-05-13,0,49,0,2,5,1,46,Agreed to,1,2,97,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/124.json,2008
110,2008-05-13,48,1,2,0,5,6,41,Rejected,56,2,42,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/123.json,2008
110,2008-05-08,3,41,0,2,5,21,25,Agreed to,24,8,68,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/122.json,2008
110,2008-05-08,5,42,0,2,5,21,26,Agreed to,26,4,70,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/121.json,2008
110,2008-05-07,24,20,1,1,5,37,9,Rejected,62,8,30,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/120.json,2008
110,2008-05-07,29,15,2,0,5,38,8,Rejected,69,8,23,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/119.json,2008
110,2008-05-07,29,16,2,0,5,35,11,Rejected,66,7,27,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/118.json,2008
110,2008-05-07,38,7,2,0,5,34,12,Rejected,74,7,19,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/117.json,2008
110,2008-05-06,0,45,0,2,5,1,43,Agreed to,1,9,90,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/116.json,2008
